F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-5.682,9.84,780.24,-393.424,0.06,-11.832,-1484.86,-23436.05,1141.9,-1.737,1,-108.594,9.3158,1,-5921.49,7.676,-11.419,-7.7559,2.725,-8046.68,15.85,True
-2.7906,7.2465,342.68,-1489.2,0.06,-6.55802,-1406.202,-22450.6,1153.14,-0.5331,0,-215.16,8.891,1,-5925,4.784,-9.604,-7.1157,0.9447,-8487.88,14.32,True
-7.428,10.506,-296.72,-355.32,2.06,-8.006,-1475.72,-22435.476,1310.7,-0.3676,1,-120.885,9.3118,0,-5801.22,2.46,-16.225,-8.283,2.084,-8061.58,,True
-3.4212,14.265,916.76,-728.2,0.06,-7.644,-1347.24,-22433.866,965.66,-1.516,1,-125.397,10.2268,1,-5926.83,4.716,-16.105,-18.924,1.589,-7850.01,,False
-2.21847,9.1584,882.08,386.2,0.06,-6.60826,-1307.28,-22463.52,533.1,-1.0234,0,-117.009,8.9638,0,-4953.42,2.0646,-17.911,-8.9007,1.523,-8178.78,,True
-3.0306,7.03428,645.88,-1047,0.06,-7.4492,136.66,-22437.733,1140.22,-0.7455,1,-126.123,9.6166,0,-6907.92,4.042,-20.197,-7.3752,0.7361,-9048.08,,True
-5.424,14.589,987.18,-475.43,2.06,-7.1382,-1425.012,-22412.72,1762.1,-4.195,0,-122.061,8.8342,0,-6398.52,1.43,-14.4795,-9.447,1.917,-8049.88,,True
-2.15025,6.92424,911.82,-324.53,0.06,-10.808,-4239.54,-75206.65,1758.3,-2.254,0,-119.457,8.9666,1,-6035.679,1.6964,-14.9777,-16.722,1.034,-7949.11,,False
-5.724,7.6143,968.81,-325.72,2.06,-9.37,-1716.94,-22439.319,2107.5,-0.7327,0,-109.236,8.9358,1,-6270.63,1.1194,-14.8863,-8.4873,4.593,-8010.58,13.01,False
-4.4229,14.424,-5105.32,-382.83,2.06,-10.78,-1459.12,-22681.05,1226.08,-0.20535,0,-141.27,8.9122,1,-5550.42,4.222,-13.8818,-8.0067,1.1203,-8146.48,,True
-4.7181,7.8264,950.73,-737.3,2.06,-7.4174,-1234.76,-22436.531,1229.52,-0.816,1,-141.87,9.0726,1,-6172.2,2.862,-11.444,-15.948,0.6126,-9774.08,14.16,False
-2.32992,7.6611,691.68,-538.9,2.06,-7.6344,-1051.54,-22452.11,959.9,-1.928,1,-234.63,8.9022,0,-5221.32,5.924,-17.493,-10.077,0.6982,-8716.28,,True
-8.178,7.6017,577.48,-59.9,2.06,-6.9946,-1817.74,-22452.78,3237.5,-0.2843,0,-148.23,8.624084,0,-6212.73,0.9774,-9.378,-9.2526,0.6209,-9236.08,,True
-5.085,8.9382,485.48,392,2.06,-6.9222,-1712.94,-22463.09,6515.5,-0.7748,0,-109.053,9.733,1,-5521.62,0.82936,-18.645,-8.2806,3.517,-7834.83,,True
-8.079,12.237,756.38,-449.03,2.06,-12.332,-1415.8752,-22440.745,1331.1,-1.356,0,-115.491,8.8246,1,-7207.32,2.73,-18.229,-6.8187,0.50246,-11384.08,16.3,True
-3.4377,8.1849,1004.92,-500.4,2.06,-10.05,-1305.32,-22450.29,1444.5,-1.558,0,-115.926,8.67368,1,-6663.72,1.871,-18.69,-7.4256,2.153,-7837.17,,False
-10.068,11.061,615.48,-615.6,2.06,-9.264,-1270.14,-22433.444,850.5,-0.9916,1,-126.417,10.1534,1,-3857.22,2.5786,-16.772,-6.7536,3.477,-8020.68,16.03,True
-3.6459,9.3474,1019.72,-482.03,2.06,-10.136,-1319.06,-22413.18,1410.5,-1.214,1,-110.211,9.8886,1,-6097.98,1.029,-16.343,-7.4826,0.8068,-8008.18,,False
-3.1845,10.332,477.28,-237.1,2.06,-6.981,-1461.68,-22424.82,2090.5,-0.54,1,-176.7,9.2278,1,-5163.12,0.9828,-8.663,-6.7554,1.782,-8143.18,,True
-4.4238,7.8,423.48,117.9,2.06,-6.7346,-1725.14,-22428.737,1549.1,-0.3347,0,-260.58,9.0172,0,-6019.83,1.9652,-13.513,-6.5982,0.9855,-8090.48,,False
-2.8773,7.4775,545.08,-305.05,0.06,-9.08,-1060.14,-22408.76,479.1,-0.4467,0,-115.386,8.78618,1,-4200.42,2.44,-19.283,-8.9877,1.0408,-7562.98,14.84,False
-2.541,8.9358,458.08,-248,0.06,-6.7926,-1352.06,-22458.9,944.04,-0.7109,0,-129.432,8.79396,1,-4259.22,4.354,-12.044,-8.2407,1.1192,-7679.38,15.34,False
-5.352,9.4332,1453.48,-841.2,2.06,-7.8082,-1088.34,-22446.193,-857.1,-0.5158,0,-160.35,9.013,1,-5149.32,1.1052,-22.081,-8.478,0.6478,-6549.08,14.38,False
-2.4297,7.8141,739.28,-484.06,0.06,-14.38,-1143.74,-22446.594,2196.5,-0.5496,0,-115.398,9.3034,0,-7624.62,1.1688,-9.602,-7.0188,0.8958,-7725.38,15,False
-8.547,8.5323,940.128,-289.3,0.06,-8.0058,-1561.82,-22357.7,1363.3,-1.49,0,-107.1819,8.8602,1,-6196.8,2.385,-13.328,-7.3305,3.075,-7989.18,,True
-3.9465,7.0608,833.58,-1119.5,0.06,-7.5038,-51.94,-22431.921,1297.1,-1.451,1,-140.37,9.2226,1,-6324.96,2.5744,-12.629,-9.642,2.309,-7846.75,16.1,False
-4.533,7.7052,1800.08,-407.689,2.06,-9.706,-1670.14,-22591.15,1364.7,-0.2543,0,-150.66,8.63981,1,-7012.02,3.788,-14.0365,-8.4768,1.398,-8247.88,,False
-9.669,8.2833,752.88,-651.8,2.06,-9.002,-1137.94,-20063.65,2344.7,-1.163,1,-165.21,8.8626,1,-6238.38,0.81162,-26.45,-8.1591,1.1757,-8102.38,,True
-3.1557,8.8986,592.48,-816.6,0.06,-7.053,-1422.036,-22028.65,1180.68,-1.227,0,-106.9455,9.2478,0,-6142.92,5.218,-21.317,-9.468,0.99,-8590.48,,True
-3.1692,7.5948,234.08,-54.1,0.06,-7.4948,-2093.54,-22384.78,4933.5,-0.5608,0,-108.39,10.856,1,-5720.52,0.86316,-24.357,-8.4828,2.159,-7957.49,,False
-3.4695,6.93522,829.82,-2049.2,0.06,-6.7236,1278.46,-22442.88,1028.52,-0.2747,0,-117.525,8.68162,1,-6007.8,3.7,-7.407,-10.965,1.724,-8008.98,14.42,True
-2.6673,7.5249,867.74,-2021.2,2.06,-6.7044,-828.14,-22488.38,1060.884,-0.3951,0,-145.65,8.75906,0,-5337.72,8.064,-16.529,-6.7506,2.784,-7944.76,14.66,True
-3.0828,8.1375,-2001.32,-417.7,0.06,-10.192,-1377.7,-22424.44,995.66,-0.2765,0,-106.1085,8.68942,0,-3196.92,2.5494,-19.544,-7.2312,0.6161,-7417.08,,False
-2.745,12.012,765.96,-1171.3,0.06,-7.397,-1348.18,-22480.29,1218.42,-0.4953,0,-119.37,10.632,1,-7148.22,5.242,-16.246,-8.7336,1.2444,-8430.98,,True
-4.8876,12.432,-408.52,-1237.9,0.06,-7.193,-1365.24,-22455.55,1243.96,-0.3576,0,-127.188,9.7404,0,-6211.92,3.37,-18.492,-12.897,0.8065,-8607.18,,True
-3.6834,10.734,-2815.32,-604.5,0.06,-7.7782,-1310.46,-22436.07,-370.9,-0.22999,0,-113.07,8.6200899,0,-5379.42,1.0818,-12.348,-9.975,0.8362,-8570.98,,True
-4.2777,7.0098,-555.32,-168.5,2.06,-7.514,-1828.94,-23101.05,1043.18,-0.3666,0,-278.07,9.622,0,-3604.92,7.182,-22.177,-7.3569,0.9116,-8444.18,16.52,True
-3.531,10.821,1634.08,-378.13,2.06,-10.826,-1318.76,-22455.61,-380.3,-0.4111,0,-139.8,9.911,0,-5619.42,1.2678,-12.763,-11.556,0.49787,-12300.08,,True
-2.5734,7.8018,-2599.32,-377.5,0.06,-7.525,-1567.44,-22326.15,1169.4,-0.20984,0,-254.4,8.64002,0,-5809.2,4.002,-8.346,-11.961,1.92,-7809.57,15.53,False
-6.384,8.466,885.54,-567.1,2.06,-10.032,-1022.74,-22436.073,-4694.5,-3.648,0,-133.524,8.631132,0,-862.02,0.7844,-17.192,-6.747,2.566,-7804.57,,False
-2.2674,9.3201,747.28,-313.69,0.06,-9.464,-1420.63,-22411.17,664.7,-1.475,0,-120.609,8.62585,1,-5610.12,1.7356,-12.731,-12.672,4.525,-7982.17,,True
-8.472,12.294,584.48,-609.2,2.06,-7.966,-1423.468,-22443.346,1418.3,-1.308,1,-138.18,11.682,0,-6809.22,2.4654,-16.772,-7.1982,1.548,-8280.58,15.1,True
-9.585,10.926,744.08,-1162.4,2.06,-7.0464,-1325.8,-22563.55,1063.952,-1.195,1,-223.35,8.78196,1,-2524.02,5.352,-8.805,-6.56886,2.396,-7862.51,14.99,True
-3.93,7.071,872.24,-4379.2,2.06,-6.53496,112.46,-22426.63,-97.1,-2.957,0,-140.22,12.316,1,-5633.52,0.9966,-17.367,-10.899,0.48207,-6041.08,,True
-7.227,9.2181,-489.52,-394.606,2.06,-9.612,-1336.5,-22370.8,753.3,-0.3903,1,-147.27,9.2124,1,-5316.12,2.435,-12.209,-10.416,0.7883,-8681.58,,True
-3.6462,7.488,2222.88,-226.3,0.06,-8.314,-1794.74,-22453.17,1182.6,-0.20329,1,-160.5,8.8432,1,-6650.52,4.074,-15.6223,-6.5787,2.034,-8169.68,,False
-4.3791,9.1866,251.88,-534,2.06,-9.406,-1359.44,-22435.768,2773.9,-0.5207,0,-116.403,9.5318,0,-5825.85,0.886,4.34,-7.3242,2.76,-7885.81,14.39,False
-5.709,9.3141,1151.96,-2.1,2.06,-7.1154,-1403.53,-22433.927,1000.02,-1.297,1,-120.402,12.94,0,-5215.92,3.762,-13.014,-7.4487,0.5225,-11317.08,,False
-5.694,8.9667,732.68,-306.46,0.06,-12.016,-1787.14,-22431.898,1431.1,-1.82,1,-142.11,13.108,0,-5675.82,3.446,-17.364,-7.644,1.784,-7994.37,15.46,False
-4.1463,6.94539,931.22,87.2,2.06,-6.7932,-483.74,-22437.874,653.3,-1.172,1,-123.768,8.67994,0,-1081.02,2.23,-12.32,-6.9963,1.1559,-7611.68,15.48,True
-2.5602,9.5058,799.98,-1583.2,0.06,-6.56498,-1387.58,-22439.683,1256.42,-2.083,1,-141.06,9.5702,1,-5177.82,1.0728,-14.1759,-8.0967,2.959,-7857.96,,True
-3.1182,7.9326,850.24,-352.85,0.06,-8.0428,-1558.8,-22453.56,2807.5,-2.094,0,-105.837,8.7197,1,-6009.57,0.8804,-14.3583,-11.955,2.359,-8082.78,15.68,True
-6.306,7.5507,-842.92,-615.3,0.06,-8.652,-1229.54,-22450.83,2201.1,-0.3263,0,-113.229,10.746,1,-6374.22,1.106,-13.714,-8.6205,1.684,-8167.18,,True
-3.4563,9.7251,-3403.32,-979.7,2.06,-7.7064,-1245.82,-22429.706,1097.54,-0.19156,1,-168.57,9.1906,0,-6810.42,7.586,-12.853,-7.2411,0.5781,-10285.08,,True
-6.45,6.9192,633.08,-397.689,2.06,-12.996,-1019.74,-22445.384,847.3,-1.0764,0,-135.24,8.64528,1,-5402.22,1.7274,-19.022,-9.972,0.7331,-8219.78,15.28,True
-2.7648,8.3607,849.6,-615.9,0.06,-10.06,-956.14,-22449.84,961.8,-1.1124,1,-125.352,8.883,1,-6047.157,3.192,-15.84,-15.819,0.51508,-10241.08,14.68,False
-4.4979,7.4583,723.68,-636.8,2.06,-7.8604,-846.94,-22465.56,1015.1,-1.616,0,-140.52,13.38,1,-892.02,7.664,-13.038,-6.7632,2.809,-7881.3,15.85,True
-6.093,12.297,534.28,-454.57,0.06,-13.352,-1356.66,-22509.51,1041.98,-0.22865,1,-147.78,9.686,1,-5734.32,2.2848,-22.822,-8.763,1.483,-7817.07,,True
-2.5788,7.03479,883.48,-493.32,2.06,-8.552,-349.74,-22409.25,996.56,-3.315,1,-148.35,9.4752,0,-5590.62,4.904,-16.117,-10.005,1.1852,-8209.18,,False
-2.7267,8.0214,452.08,-371.12,0.06,-11.122,-1493.66,-21770.85,940.12,-0.773,1,-194.79,8.81634,1,-4990.32,1.1622,-20.07,-8.5128,2.027,-7922.61,16.7,True
-3.141,9.972,965.606,-313.99,2.06,-10.16,-1364.76,-22463.65,787.3,-0.2884,1,-130.83,8.628654,1,-4647.12,3.74,-11.857,-9.459,0.707,-7031.08,,False
-2.5662,16.65,786.42,-546.1,0.06,-9.198,-1425.646,-22533.52,1637.1,-1.515,1,-118.083,9.8348,0,-6428.22,2.2558,-20.228,-7.743,3.409,-7768.58,,False
-2.946,10.764,1227.28,-910.6,2.06,-6.696,-1435.728,-22512.82,2062.9,-0.8284,0,-106.5186,10.4506,0,-6357.54,1.3976,-5.573,-10.914,0.6116,-7641.08,,False
-4.8495,9.1428,1116.36,-426.03,2.06,-8.3284,-1363.32,-22322.05,1095.924,-0.8027,0,-125.124,9.16,0,-5883.54,2.2788,-20.065,-7.0233,0.9511,-8419.18,,True
-2.33889,13.857,-3259.32,-409.917,2.06,-8.1578,-1407.674,-22447.81,977.6,-0.21541,0,-105.501,9.2422,0,-5587.02,2.922,-17.16,-12.285,2.349,-7841.42,,False
-3.1176,7.995,940.056,1128.8,0.06,-6.5895,-1566.26,-22462.79,1157.36,-1.908,1,-108.846,9.2412,0,-5936.7,3.162,-20.692,-8.5869,3.776,-8044.98,15.49,True
-4.8591,9.2316,1039.46,-465.26,0.06,-10.76,-1446.78,-22440.243,2568.1,-1.602,0,-119.514,9.047,0,-8144.22,1.2852,-22.603,-7.2291,2.448,-7886.17,15.73,False
-5.529,10.566,828.52,-1041.8,2.06,-6.9754,-1293.1,-22731.45,-1904.5,-2.518,0,-109.233,8.622668,0,-3481.62,0.85164,-18.659,-7.0632,1.1097,-8251.38,14.39,True
-3.6105,9.315,-873.72,-3171.2,2.06,-6.53,-1370.76,-22434.299,1614.5,-0.21806,0,-136.89,8.8708,1,-6181.14,1.3434,-16.314,-10.089,0.8397,-8521.48,15.87,True
-2.16138,7.7916,-497.52,-382.23,0.06,-10.51,-1253.9,-22368.46,843.9,-0.3869,0,-168.54,8.941,1,-3520.02,3.24,-20.107,-7.5453,0.47459,-13482.08,14.62,True
-8.133,9.777,267.88,-468.63,0.06,-10.88,-1345.5,-22415.75,1105.98,-0.296,1,-119.793,12.554,0,-5163.42,4.416,-10.67,-6.591,0.6357,-8576.38,,False
-6.828,7.3026,1016.7,-614.4,0.06,-8.1882,-533.34,-22463.96,941.9,-0.2481,1,-138.06,8.64312,1,-5723.22,3.324,-23.633,-10.149,3.536,-7887.42,13.18,False
-3.8457,7.5342,927.28,-805.7,2.06,-7.3044,-1156.14,-22406.33,1149.22,-1.667,0,-106.1244,8.634206,1,-6697.32,5.312,-18.851,-7.9563,1.0593,-8510.58,,False
-2.6115,7.329,980.78,-691.5,2.06,-7.2224,-1154.54,-22445.816,2734.1,-2.486,0,-133.269,9.148,0,-6218.4,0.83914,-16.07,-8.9241,0.5684,-8719.88,,False
-4.6446,11.718,-6619.32,-447.73,2.06,-11.116,-1431.478,-22428.273,2124.1,-0.18129,0,-137.64,8.8214,1,-6000.48,1.1402,-15.3947,-12.768,0.6291,-8257.48,,True
-2.3745,8.8041,919.68,-439.76,0.06,-7.5556,-1273.22,-22400.71,815.1,-1.143,1,-138.81,9.754,1,-5423.52,2.4776,-12.43,-9.0882,0.6423,-9140.08,15.41,False
-2.6229,14.709,485.28,-422.55,2.06,-8.2078,-1390.16,-22418.67,83.5,-0.945,0,-107.787,8.634286,0,-3025.02,1.2282,-13.8526,-7.4157,1.0758,-7888.1,15.48,False
-3.3729,13.584,808.82,-713.9,0.06,-7.9132,-1392.62,-22444.212,1410.7,-2.359,0,-152.43,8.66858,1,-6386.82,1.9808,-20.774,-8.4846,1.756,-8169.78,15.24,True
-2.13123,8.9745,1215.48,-1027.8,0.06,-6.856,-1319.06,-22439.936,1131.94,-0.5872,1,-120.552,9.5686,1,-6057.18,3.934,-15.3491,-10.935,1.188,-7743.08,,False
-3.2094,7.2576,571.88,-2066.2,2.06,-6.6936,-1331.32,-22422.63,1511.9,-1.261,1,-107.0265,8.74846,1,-6040.881,2.0468,-17.206,-12.702,0.47541,-5449.08,,True
-2.5617,7.4658,918.94,443.1,0.06,-6.8088,-1343.64,-22447.97,982.92,-4.304,1,-140.16,12.936,1,-4517.82,7.648,-9.328,-8.8287,1.3737,-7849.06,15.86,True
-2.8149,13.653,-1565.32,-1083.1,2.06,-7.1862,-1343.38,-22438.967,492.9,-0.2569,0,-120.024,8.62464,1,-5831.28,1.2912,-20.505,-14.949,0.8801,-7710.38,,True
-5.289,8.8416,1524.68,-1348.1,2.06,-6.56508,-1182.74,-22542.15,471.9,-0.5214,1,-125.835,9.1092,1,-3877.32,1.6664,-12.791,-6.7047,1.22,-8418.08,13.59,False
-4.875,8.7024,882.6,-1058,2.06,-6.8378,-1223.96,-22393.72,556.1,-1.0433,1,-206.25,8.71938,0,-5586.72,1.249,-15.997,-9.066,3.045,-7931.57,16.13,False
-3.6228,7.2801,1060.82,296.5,0.06,-6.8764,-1920.14,-22564.35,1250.88,-0.7876,1,-111.177,9.556,0,964.98,2.1988,-21.031,-6.43902,1.1838,-7710.28,14.47,False
-3.5328,8.6895,396.68,-8.8,0.06,-6.8052,-1562.2,-22466.98,1134.36,-0.6656,1,-119.127,10.4014,0,-5912.46,8.34,-11.934,-9.825,3.237,-8014.08,,True
-6.99,7.2012,680.28,-267,2.06,-7.9708,-2029.74,-22355.11,1124.74,-1.0086,1,-151.23,9.425,1,-5812.02,8.23,-22.111,-8.8734,4.872,-7976.85,,True
-5.805,7.6125,1081.52,-652.1,0.06,-7.8296,-1128.54,-22425.4,1191.06,-0.7239,0,-118.407,8.66044,0,-6232.53,2.6,-10.965,-6.9816,0.9698,-7677.78,14.64,False
-5.166,7.7196,2156.08,-271.3,0.06,-8.84,-1585.7,-22472.38,1146.66,-0.2337,0,-133.416,9.1014,0,-6013.56,2.4942,-9.301,-11.322,0.6333,-10052.08,16.14,True
-5.814,13.572,773.7,-745.3,0.06,-7.5714,-1391.94,-22416.61,1246.28,-1.477,1,-190.89,9.0874,0,-5971.29,2.4278,-14.5877,-9.312,1.542,-7881.33,15.43,False
-2.089545,10.143,1042.1,-2329.2,0.06,-6.6292,-1338.9,-22456.76,1412.3,-0.569,0,-110.739,8.71166,0,-6094.02,1.3976,-9.195,-9.486,2.673,-7827.12,13.6,False
-3.9549,8.0232,953.1782,-1662.2,2.06,-6.868,-833.54,-22436.452,-2526.5,-1.64,1,-171.72,8.6805,1,-5868.87,0.84314,-14.53197,-10.11,1.0081,-8543.98,,False
-2.10087,8.7882,1152.48,-573.7,2.06,-8.524,-1350.5,-22430.403,2429.3,-1.2,1,-156,10.2926,1,-8433.12,1.153,-14.7319,-7.2147,1.2701,-8169.78,14.11,False
-5.646,8.7939,1311.68,431.7,0.06,-6.5694,-1392.2,-22419.1,804.1,-0.3334,1,-146.85,9.99,0,-5933.52,1.0332,-7.912,-12.207,0.9124,-8605.68,,True
-4.5051,9.6513,984.24,-657.8,2.06,-8.1462,-1333.56,-22413.74,1224.4,-0.9792,0,-116.661,9.1766,1,-6635.22,3.562,-7.698,-8.9928,0.6057,-9740.08,16.95,False
-7.074,6.98106,-2003.32,-1963.2,2.06,-6.7574,-138.54,-22449.33,1259.84,-0.19414,0,-111.333,10.1086,0,-6242.7,2.3658,-18.382,-9.984,1.748,-8081.98,,True
-4.9065,18.183,347.68,-406.244,2.06,-7.23,-1427.666,-22461.63,1171.58,-0.7058,0,-130.422,10.3788,0,-5092.92,3.29,-13.435,-7.6257,0.5454,-8460.88,15.93,False
-5.964,8.6301,642.08,-406.541,0.06,-14.474,-1333.34,-22419.59,663.5,-0.7796,0,-179.64,10.914,1,-5412.12,1.3322,-14.4173,-9.1464,0.5823,-9298.08,,True
-2.3901,9.0108,1044.9,-135.3,0.06,-6.958,-1402.966,-22433.561,892.74,-0.983,0,-117.165,9.6026,1,-5480.82,1.3442,-19.148,-8.7051,1.444,-7949.56,14.34,False
-2.5491,7.5534,-413.52,-676.5,0.06,-8.2044,-785.74,-22464.76,632.1,-0.3291,1,-132.798,9.8962,0,-3578.82,1.3942,-14.8733,-6.6708,2.081,-8112.68,,True
-2.8797,7.6191,837.06,-2532.2,0.06,-6.818,-311.94,-22411.01,874.9,-2.815,1,-126.639,10.856,1,-5677.02,5.074,-15.2473,-14.127,0.5366,-5562.08,,True
-5.742,14.865,850.36,-880.3,2.06,-7.0822,-1405.902,-22445.076,1387.9,-2.203,0,-116.364,8.9902,0,-7199.82,1.9864,-9.568,-6.6726,2.183,-8048.18,17.08,True
-6.3,12.216,653.28,-192.9,0.06,-7.136,-1485.14,-22413.01,1657.3,-1.349,0,-114.138,9.191,1,-5001.72,1.659,-19.923,-7.2366,3.815,-7894.437,,False
-4.2825,9.2298,1062.62,-350.86,2.06,-9.472,-1442.66,-22508.33,1283.1,-0.8642,0,-110.277,8.64372,0,-5848.95,0.9946,-11.4,-12.09,2.179,-7848.12,,False
-5.91,9.396,433.48,-328.02,0.06,-7.7112,-1363.52,-22399.35,927.26,-0.5263,1,-162.96,9.929,1,331.98,3.636,-13.254,-6.6393,1.1064,-8388.48,,True
-6.306,7.5843,-3889.32,-211.1,2.06,-7.0056,-1844.34,-22467.46,1283.1,-0.2318,1,-107.4813,8.9652,1,-5826.81,3.378,-26.89,-10.179,1.822,-8039.78,,True
-3.4038,9.6258,977.44,-2464.2,2.06,-6.6258,-1311.68,-21846.25,1205.72,-0.8633,0,-172.23,8.68558,0,-6530.52,2.4758,-13.7056,-8.1189,1.1663,-8248.68,,True
-2.9709,11.343,-1887.32,-416.63,2.06,-10.658,-1434.336,-22555.45,1240.74,-0.2372,1,-189.03,10.3096,1,-5678.22,2.2268,-3.5,-9.945,0.49942,-6496.08,,True
-3.2466,12.171,188.28,-402.4074,2.06,-11.018,-1389.22,-22366.99,350.7,-0.7166,1,-120.423,10.5672,0,1870.98,1.3882,-20.619,-6.7623,0.7287,-7463.98,16.1,True
-4.3659,7.1592,526.88,-1955.2,2.06,-6.807,-764.94,-22423.57,1307.1,-0.8644,0,-143.76,9.5058,0,-6914.52,2.6042,-14.7825,-7.3704,1.813,-8116.68,,True
-2.6301,7.6383,997.46,-542.5,0.06,-8.538,-883.34,-22466.67,654.7,-1.758,1,-132.51,13.972,1,-5832.51,1.5936,-12.433,-9.744,0.6204,-9233.08,,False
-2.9301,11.826,618.48,-646.2,2.06,-8.99,-1365.76,-22454.87,1299.3,-1.241,1,-115.143,10.932,1,-8641.92,2.744,-14.4005,-6.5982,1.319,-8223.88,16.11,True
-5.586,12.222,908.8,-338.85,0.06,-10.324,-1342.7,-22431.854,-1178.5,-1.252,1,-108.762,9.9564,0,-1177.02,1.2876,-16.493,-7.4709,0.7909,-6995.48,,False
-8.673,13.677,444.68,-561.2,2.06,-8.95,-1397.38,-22435.755,2851.5,-0.442,1,-107.1669,9.0426,1,-6065.223,0.9188,-24.7,-9.24,3.988,-7851.88,14.18,True
-2.6802,13.989,1352.28,-312.48,2.06,-7.5916,-1367.8,-22432.603,796.7,-0.589,0,-126.438,8.67656,1,-1219.02,3.36,-13.999,-6.7053,4.023,-7990.82,13.91,False
-2.8191,15.495,36.48,-1372.7,2.06,-7.1514,-1355.54,-22430.156,1078.5124,-0.3385,0,-127.014,8.626516,0,-6015.63,1.6,-17.38,-9.966,1.2963,-7913.87,15.41,True
-2.5437,11.847,1119.88,-266.3,0.06,-7.9546,-1470.62,-22376.62,1734.1,-0.8429,0,-189.33,8.77714,1,-5953.02,1.4274,-15.972,-9.909,1.695,-7731.28,,False
-5.43,7.0569,580.68,-504.6,2.06,-13.168,65.46,-22437.458,1241.16,-0.594,0,-136.77,9.7706,0,-6213.15,1.8838,-6.921,-9.894,0.8425,-8210.68,,True
-2.35167,8.466,-10.32,-56.1,2.06,-7.1776,-1664.54,-22438.325,4337.5,-0.4872,0,-130.002,9.3996,1,-5801.91,0.83804,-20.62,-11.16,0.6129,-7970.23,,False
-3.1686,10.308,-472.52,-1025.4,2.06,-7.1396,-1359.4,-22469.47,2051.7,-0.325,1,-135.27,11.638,1,-6141.06,1.0182,-15.693,-10.68,2.257,-8038.38,,True
-5.931,7.3797,949.554,-990.8,0.06,-7.4454,1.46,-22435.549,946.92,-1.283,1,-108.717,14.584,0,-4989.12,7.324,-18.498,-7.2825,2.235,-8192.08,15.4,True
-6.45,8.3961,1044.84,-1510.2,2.06,-6.5678,-1274.6,-22429.507,985.04,-0.9012,0,-143.7,8.66294,0,-5944.41,1.384,-17.318,-11.739,1.0885,-7994.66,,False
-7.2,9.1584,730.68,-877.9,0.06,-7.4974,-1334.54,-22640.65,1151.12,-1.692,0,-139.77,8.73598,0,-5724.72,5.572,-9.53,-7.5711,0.8373,-7499.68,14.64,False
-4.3977,6.95454,853.62,-748.3,2.06,-8.082,1872.46,-22450.85,884.84,-0.3911,0,-226.41,8.73334,1,-5936.73,2.894,-3.33,-10.872,1.0878,-8313.48,,False
-4.9305,12.03,901.6,-277.8,0.06,-7.6714,-1459.06,-22409.03,1631.5,-0.3686,1,-126.945,9.151,0,-5992.5,1.4186,-14.1148,-12.762,0.9503,-7893.799,,False
-6.465,11.217,796.94,-3494.2,0.06,-6.5693,-1408.212,-22384.77,1294.5,-2.28,1,-116.367,9.1608,0,-6096.39,3.682,-9.201,-7.5552,0.5955,-6410.08,,False
-4.8804,8.5986,263.48,-507.4,0.06,-11.458,-1261.74,-21413.65,1835.3,-0.4968,1,-164.7,8.961,0,-6169.5,1.0566,-5.948,-10.62,0.8032,-8574.08,16.62,True
-3.7581,8.7642,1051.8,-1720.2,0.06,-6.745,-1319.12,-22481.57,1188.66,-0.6133,0,-141.75,8.64688,0,-6220.05,4.958,-14.4067,-12.57,1.1071,-7837.07,13.69,False
-4.6593,10.14,858.16,-733.5,2.06,-8.36,-1239.66,-22443.442,822.3,-1.359,0,-108.822,8.72742,0,-5903.82,1.5058,-3.5,-8.9427,1.527,-8016.48,,True
-10.587,7.7727,963.534,-391.69,0.06,-11.402,-1170.34,-22353.31,490.5,-0.4963,0,-128.709,8.620409,1,-4804.02,1.6652,-15.2981,-8.6415,1.0431,-7648.48,15.33,False
-5.823,10.497,1198.68,-1342.4,0.06,-6.8728,-1264.98,-22438.73,1015.08,-0.4016,0,-156.06,8.622316,1,-4436.82,6.886,-16.462,-6.5742,0.5456,-10221.08,,True
-2.7318,9.891,871.72,-503.2,0.06,-11.584,-1244.46,-22436.515,-692.7,-0.6954,0,-108.291,8.9824,1,-5971.86,0.81572,-13.402,-11.61,0.5046,-9908.08,,True
-2.8797,10.059,895.24,-425.78,0.06,-7.2942,-1387.72,-22449.81,893.94,-4.633,0,-105.9852,9.4124,1,-4425.12,1.5044,-14.9326,-7.1259,2.558,-8093.38,,False
-2.775,7.8927,-2033.32,-367.04,2.06,-8.938,-1635.34,-22455.63,1177.86,-0.2502,1,-119.07,11.804,0,-5808.03,4.79,-18.262,-9.756,0.7255,-8519.58,13.81,True
-4.7652,11.52,1447.48,-374.17,2.06,-7.6948,-1440.32,-22426.19,1410.3,-0.5138,1,-128.967,13.04,1,-6232.92,2.0704,-13.141,-7.7001,0.9547,-7658.18,15.25,False
-5.433,8.1189,238.68,-185.8,0.06,-6.8456,-1303.62,-22500.85,875.1,-0.4891,0,-119.253,8.63844,1,-3604.92,3.476,-5.776,-7.7928,0.9864,-7615.58,,False
-2.7891,6.98796,990.18,-355.73,2.06,-10.152,-678.14,-22416.63,882.02,-1.524,1,-139.98,10.0434,0,-5778.09,3.558,-21.257,-16.323,0.9506,-7817.92,15.67,True
